name,solvedCount,contestId,index,rating
Diverse Substrings,749,386,C,2000
"Fly, freebies, fly!",2129,386,B,1400
Second-Price Auction,6034,386,A,800
Bear in the Field,563,385,E,2300
Bear and Floodlight,801,385,D,2200
Bear and Prime Numbers,9465,385,C,1700
Bear and Strings,9607,385,B,1200
Bear and Raspberry,16290,385,A,1000
Multitasking,3502,384,B,1500
Coder,15954,384,A,800
Vowels,2817,383,E,2700
Antimatter,2913,383,D,2300
Propagating tree,6184,383,C,2000
Volcanoes,659,383,B,2500
Milking cows,5220,383,A,1600
Ksenia and Combinatorics,369,382,E,2600
Ksenia and Pawns,657,382,D,2200
Arithmetic Progression,8200,382,C,1700
Number Busters,1392,382,B,2000
Ksenia and Pan Scales,11933,382,A,1100
Sereja and Stairs,6619,381,B,1100
Sereja and Dima,61817,381,A,800
Sereja and Dividing,295,380,E,2600
Sereja and Cinema,413,380,D,2500
Sereja and Brackets,14038,380,C,2000
Sereja and Tree,531,380,B,2400
Sereja and Prefixes,2661,380,A,1600
New Year Cactus,140,379,G,3100
New Year Tree,2158,379,F,2400
New Year Tree Decorations,338,379,E,2500
New Year Letter,1486,379,D,2000
New Year Ratings Change,6506,379,C,1400
New Year Present,7207,379,B,1200
New Year Candles,45030,379,A,1000
Semifinals,5158,378,B,1300
Playing with Dice,23278,378,A,800
Cookie Clicker,447,377,E,2800
Developing Game,1101,377,D,2400
Captains Mode,1110,377,C,2200
Preparing for the Contest,1978,377,B,1900
Maze,21659,377,A,1600
I.O.U.,6151,376,B,1300
Lever,9078,376,A,900
Red and Black Tree,401,375,E,3000
Tree and Queries,6311,375,D,2400
Circling Round Treasures,474,375,C,2600
Maximum Submatrix 2,4976,375,B,1600
Divisible by Seven,4701,375,A,1600
Inna and Babies,179,374,E,2600
Inna and Sequence ,850,374,D,2000
Inna and Dima,2671,374,C,1900
Inna and Nine,3239,374,B,1500
Inna and Pink Pony,2849,374,A,2000
Making Sequences is Fun,2445,373,B,1600
Collecting Beats is Fun,10456,373,A,900
Drawing Circles is Fun,170,372,E,3000
Choosing Subtree is Fun,921,372,D,2600
Watching Fireworks is Fun,3731,372,C,2100
Counting Rectangles is Fun,2533,372,B,1900
Counting Kangaroos is Fun,12491,372,A,1600
Subway Innovation,1219,371,E,2000
Vessels,5406,371,D,1800
Hamburgers,24364,371,C,1600
Fox Dividing Cheese,11091,371,B,1300
K-Periodic Array,5971,371,A,1000
Summer Reading,233,370,E,2500
Broken Monitor,621,370,D,2100
Mittens,1513,370,C,1800
Berland Bingo,2483,370,B,1300
"Rook, Bishop and King",9993,370,A,1100
Valera and Queries,2065,369,E,2200
Valera and Fools,1105,369,D,2200
Valera and Elections,9565,369,C,1600
Valera and Contest,6325,369,B,1400
Valera and Plates,10851,369,A,900
Sereja and Suffixes,40011,368,B,1100
Sereja and Coat Rack,7408,368,A,1000
Sereja and Intervals,1077,367,E,2700
Sereja and Sets,618,367,D,2400
Sereja and the Arrangement of Numbers,1720,367,C,2000
Sereja ans Anagrams,2426,367,B,1900
Sereja and Algorithm ,4293,367,A,1500
Dima and Magic Guitar,754,366,E,2200
Dima and Trap Graph,1277,366,D,2000
Dima and Salad,4600,366,C,1900
Dima and To-do List,6759,366,B,1200
Dima and Guards,4493,366,A,1100
The Fibonacci Segment,14154,365,B,1100
Good Number,17713,365,A,1100
Empty Rectangles,537,364,E,3000
Ghd,1992,364,D,2900
Beautiful Set,587,364,C,2300
Free Market,1152,364,B,2200
Matrix,4627,364,A,1600
Two Circles,193,363,E,2500
Renting Bikes,3769,363,D,1800
Fixing Typos,13133,363,C,1400
Fence,50239,363,B,1100
Soroban,10560,363,A,800
Petya and Pipes,801,362,E,2300
Fools and Foolproof Roads,911,362,D,2100
Insertion Sort,1664,362,C,1900
Petya and Staircases,13597,362,B,1100
Two Semiknights Meet,2637,362,A,1500
Levko and Permutation,7925,361,B,1200
Levko and Table,16363,361,A,800
Levko and Game,681,360,E,2800
Levko and Sets,394,360,D,2600
Levko and Strings,1071,360,C,2500
Levko and Array,2731,360,B,2000
Levko and Array Recovery,2030,360,A,1700
Neatness,461,359,E,2400
Pair of Numbers,4898,359,D,2000
Prime Number,2954,359,C,1900
Permutation,7776,359,B,1400
Table,8424,359,A,1000
Dima and Kicks,390,358,E,2300
Dima and Hares,3918,358,D,1800
Dima and Containers,1962,358,C,2000
Dima and Text Messages,3697,358,B,1500
Dima and Continuous Line,7633,358,A,1400
Flag Day,8081,357,B,1400
Group of Students,6746,357,A,1000
Xenia and String Problem,404,356,E,3000
Bags and Coins,942,356,D,2700
Compartments,1237,356,C,2100
Xenia and Hamming,1892,356,B,1900
Knight Tournament,13059,356,A,1500
Vasya and Public Transport,4455,355,B,1100
Vasya and Digital Root,9305,355,A,1100
Lucky Number Representation,873,354,E,2200
Transferring Pyramid,443,354,D,2900
Vasya and Beautiful Arrays,3011,354,C,2100
Game with Strings,450,354,B,2400
Vasya and Robot,5436,354,A,1500
Antichain,573,353,E,2200
Queue,2757,353,D,2000
Find Maximum,4765,353,C,1600
Two Heaps,2203,353,B,1900
Domino,18027,353,A,1200
Jeff and Periods,15991,352,B,1300
Jeff and Digits,24899,352,A,1000
Jeff and Permutation,1515,351,E,2200
Jeff and Removing Periods,1021,351,D,2700
Jeff and Brackets,541,351,C,2500
Jeff and Furik,2301,351,B,1900
Jeff and Rounding,2733,351,A,1800
Wrong Floyd,751,350,E,2200
Looking for Owls,258,350,D,2400
Bombs,6484,350,C,1600
Resort,3096,350,B,1500
TL,16087,350,A,1200
Color the Fence,13578,349,B,1700
Cinema Line,29058,349,A,1100
Pilgrims,429,348,E,2800
Turtles,1630,348,D,2500
Subset Sums,2116,348,C,2500
Apple Tree,2056,348,B,2100
Mafia,12739,348,A,1600
Fixed Points,9189,347,B,1100
Difference Row,8822,347,A,1300
Doodle Jump,257,346,E,3000
Robot Control,705,346,D,2600
Number Transformation II,1422,346,C,2200
Lucky Common Subsequence,3372,346,B,2000
Alice and Bob,8509,346,A,1600
Suffix Subgroup,53,345,G,2200
Superstitions Inspection,45,345,F,2700
Black Cat Rush,45,345,E,2700
Chain Letter,77,345,D,2200
Counting Fridays,124,345,C,2000
Triskaidekaphobia,123,345,B,2100
Expecting Trouble,478,345,A,1500
Simple Molecules,8731,344,B,1200
Magnets,114065,344,A,800
Pumping Stations,694,343,E,2900
Water Tree,5545,343,D,2100
Read Time,2911,343,C,1900
Alternating Current,13229,343,B,1600
Rational Resistance,8581,343,A,1600
Xenia and Tree,7786,342,E,2400
Xenia and Dominoes,489,342,D,2100
Cupboard and Balloons,1820,342,C,1900
Xenia and Spies,3992,342,B,1500
Xenia and Divisors,12237,342,A,1200
Candies Game,437,341,E,3000
Iahub and Xors,1166,341,D,2500
Iahub and Permutations,2313,340,E,2000
Bubble Sort Graph,7078,340,D,1500
Tourist Problem,4135,340,C,1600
Maximal Area Quadrilateral,2030,340,B,2100
The Wall,7469,340,A,1200
Three Swaps,542,339,E,2700
Xenia and Bit Operations,24214,339,D,1700
Xenia and Weights,8186,339,C,1700
Xenia and Ringroad,67487,339,B,1000
Helpful Maths,202631,339,A,800
Optimize!,958,338,E,2600
GCD Table,1100,338,D,2900
Divisor Tree,1009,337,E,2200
Book of Evil,5892,337,D,2000
Quiz,4823,337,C,1600
Routine Problem,9170,337,B,1400
Puzzles,76677,337,A,900
Vasily the Bear and Painting Square,112,336,E,2700
Vasily the Bear and Beautiful Strings,936,336,D,2100
Vasily the Bear and Sequence,2421,336,C,1800
Vasily the Bear and Fly,1180,336,B,1900
Vasily the Bear and Triangle,9931,336,A,1000
"Buy One, Get One Free",483,335,F,3000
Counting Skyscrapers,219,335,E,2800
Rectangles and Square,306,335,D,2400
More Reclamation,519,335,C,2100
Palindrome,2016,335,B,1900
Banana,2529,335,A,1400
Eight Point Sets,3557,334,B,1400
Candy Bags,18191,334,A,1000
Summer Earnings,1077,333,E,2500
Characteristics of Rectangles,1921,333,D,2100
Lucky Tickets,375,333,C,2700
Chips,2607,333,B,1800
Secrets,3943,333,A,1600
Binary Key,299,332,E,2400
Theft of Blueprints,383,332,D,2400
Students' Revenge,899,332,C,2200
Maximum Absurdity,7865,332,B,1500
Down the Hatch!,3538,332,A,1300
Deja Vu,218,331,E2,3100
Deja Vu,164,331,E1,2900
Escaping on Beaveractor,174,331,D3,3000
Escaping on Beaveractor,133,331,D2,2600
Escaping on Beaveractor,202,331,D1,2400
The Great Julya Calendar,466,331,C3,2500
The Great Julya Calendar,368,331,C2,2400
The Great Julya Calendar,5980,331,C1,1100
Shave Beaver!,674,331,B2,1900
Shave Beaver!,719,331,B1,1700
Oh Sweet Beaverette,1390,331,A2,1500
Oh Sweet Beaverette,1345,331,A1,1400
Road Construction,16470,330,B,1300
Cakeminator,27691,330,A,800
Evil,166,329,E,3100
The Evil Temple and the Moving Rocks,390,329,D,2500
Graph Reconstruction,881,329,C,2400
Biridian Forest,6172,329,B,1500
Purification,4605,329,A,1500
Sheldon and Ice Pieces,1273,328,B,1500
IQ Test,1982,328,A,1800
Axis Walking,1360,327,E,2300
Block Tower,2247,327,D,1900
Magic Five,3150,327,C,1700
Hungry Sequence,19190,327,B,1200
Flipping Game,40544,327,A,1200
The Red Button,758,325,E,2800
Reclamation,490,325,D,2900
Monsters and Diamonds,333,325,C,2600
Stadium and Games,1488,325,B,1800
Square and Rectangles,2140,325,A,1500
Two permutations,576,323,C,2400
Tournament-graph,384,323,B,2200
Black-and-White Cube,725,323,A,1600
Ciel and Flowers,11573,322,B,1600
Ciel and Dancing,8116,322,A,1000
Ciel and Gondolas,4718,321,E,2600
Ciel and Flipboard,529,321,D,2900
Ciel the Commander,6934,321,C,2100
Ciel and Duel,2991,321,B,1900
Ciel and Robot,3565,321,A,1700
Ping-Pong (Easy Version),7125,320,B,1500
Magic Numbers,34342,320,A,900
Ping-Pong,635,319,E,3000
Have You Ever Heard About the Word?,620,319,D,2800
Kalila and Dimna in the Logging Industry,4842,319,C,2100
Psychos in a Line,4053,319,B,1900
Malek Dance Club,2768,319,A,1600
Strings of Power,7420,318,B,1300
Even Odds,108317,318,A,900
Princess and Her Shadow,153,317,E,3100
Game with Powers,985,317,D,2300
Balance,491,317,C,2500
Ants,1588,317,B,2000
Perfect Pair,4552,317,A,1600
Good Substrings,489,316,G3,2400
Good Substrings,467,316,G2,2200
Good Substrings,933,316,G1,1700
Suns and Rays,164,316,F3,2200
Suns and Rays,150,316,F2,2300
Suns and Rays,165,316,F1,2200
Summer Homework,508,316,E3,2300
Summer Homework,383,316,E2,2300
Summer Homework,1453,316,E1,1500
PE Lesson,552,316,D3,2400
PE Lesson,436,316,D2,2300
PE Lesson,496,316,D1,2300
Tidying Up,619,316,C2,2300
Tidying Up,549,316,C1,2200
EKG,1571,316,B2,1600
EKG,1363,316,B1,1500
Special Task,2111,316,A2,1400
Special Task,2606,316,A1,1100
Sereja and Array,6894,315,B,1200
Sereja and Bottles,10820,315,A,1400
Sereja and Squares,366,314,E,2900
Sereja and Straight Lines,517,314,D,2500
Sereja and Subsequences,1813,314,C,2000
Sereja and Periods,1456,314,B,2000
Sereja and Contest,2061,314,A,1600
Ilya and Two Numbers,542,313,E,2300
Ilya and Roads,1442,313,D,2100
Ilya and Matrix,5547,313,C,1400
Ilya and Queries,42150,313,B,1100
Ilya and Bank Account,54349,313,A,900
Archer,11217,312,B,1300
Whose sentence is it?,4916,312,A,1100
Biologist,1065,311,E,2300
Interval Cubing,660,311,D,2600
Fetch the Treasure,477,311,C,2500
Cats Transport,3281,311,B,2400
The Closest Pair,4009,311,A,1300
Sheep,220,309,E,2900
Tennis Rackets,173,309,D,2700
Memory for Arrays,1296,309,C,1900
Context Advertising,561,309,B,2100
Morning run,461,309,A,2000
Polygon,265,306,D,2300
"White, Black and White Again",463,306,C,2100
Optimizer,439,306,B,2100
Candies,6633,306,A,800
Playing with String,608,305,E,2300
Olya and Graph,456,305,D,2200
Ivan and Powers of Two,2426,305,C,1600
Continued Fractions,2044,305,B,1700
Strange Addition,4666,305,A,1600
Calendar,2947,304,B,1300
Pythagorean Theorem II,10252,304,A,1200
Random Ranking,315,303,E,3000
Rotatable Number,291,303,D,2600
Minimum Modular,862,303,C,2400
Rectangle Puzzle II,1335,303,B,1700
Lucky Permutation Triple,7755,303,A,1300
Eugeny and Play List,7871,302,B,1200
Eugeny and Array,8973,302,A,800
Yaroslav and Arrangements,363,301,E,2800
Yaroslav and Divisors,2235,301,D,2200
Yaroslav and Algorithm,461,301,C,2500
Yaroslav and Time,2359,301,B,2100
Yaroslav and Sequence,3052,301,A,1800
Empire Strikes Back,1028,300,E,2300
Painting Square,741,300,D,2300
Beautiful Numbers,9029,300,C,1800
Coach,6166,300,B,1500
Array,22161,300,A,1100
Ksusha the Squirrel,5187,299,B,900
Ksusha and Array,7810,299,A,1000
Sail,13716,298,B,1200
Snow Footprints,10613,298,A,1300
Mystic Carvings,354,297,E,3000
Color the Carpet,499,297,D,2500
Splitting the Uniqueness,933,297,C,2400
Fish Weight,3456,297,B,1600
Parity Game,3596,297,A,1700
Yaroslav and Two Strings,2124,296,B,2000
Yaroslav and Permutations,22295,296,A,1100
Yaroslav and Points,656,295,E,2500
Greg and Caves,640,295,D,2400
Greg and Friends,1667,295,C,2100
Greg and Graph,13385,295,B,1700
Greg and Array,16451,295,A,1400
Shaass the Great,918,294,E,2300
Shaass and Painter Robot,308,294,D,2500
Shaass and Lights,3733,294,C,1900
Shaass and Bookshelf,4412,294,B,1700
Shaass and Oskols,22544,294,A,800
Close Vertices,1322,293,E,2700
Ksusha and Square,236,293,D,2700
Cube Problem,561,293,C,2400
Distinct Paths,775,293,B,2700
Weird Game,2830,293,A,1500
Copying Data,3985,292,E,1900
Connected Components,2351,292,D,1900
Beautiful IP Addresses,989,292,C,2000
Network Topology,7864,292,B,1200
SMSC,2663,292,A,1100
Tree-String Problem,1283,291,E,2000
Parallel Programming,1468,291,D,1600
Network Mask,1666,291,C,1600
Command Line Arguments,3018,291,B,1300
Spyke Talks,6013,291,A,800
Greedy Petya,129,290,F,2800
HQ,198,290,E,2500
Orange,1786,290,D,1400
WTF?,1524,290,C,1700
QR code,2410,290,B,1500
Mysterious strings,2962,290,A,1400
Polo the Penguin and Matrix,16923,289,B,1400
Polo the Penguin and Segments ,8840,289,A,1100
Polo the Penguin and Lucky Numbers,287,288,E,2800
Polo the Penguin and Trees ,677,288,D,2400
Polo the Penguin and XOR operation,2247,288,C,1700
Polo the Penguin and Houses ,2868,288,B,1500
Polo the Penguin and Strings,6443,288,A,1300
Pipeline,9140,287,B,1700
IQ Test,19088,287,A,1100
Ladies' Shop,822,286,E,2800
Tourists,373,286,D,2600
Main Sequence,1333,286,C,2100
Shifting,1104,286,B,2200
Lucky Permutation,3131,286,A,1400
Positions in Permutations,954,285,E,2600
Permutation Sum,1512,285,D,1900
Building Permutation,22702,285,C,1200
Find Marble,14828,285,B,1200
Slightly Decreasing Permutations,13176,285,A,1100
Cows and Poker Game,6699,284,B,1000
Cows and Primitive Roots,6439,284,A,1400
Cow Tennis Tournament,722,283,E,2800
Cows and Cool Sequences,526,283,D,2400
Coin Troubles,1285,283,C,2100
Cow Program,3619,283,B,1700
Cows and Sequence,6511,283,A,1600
Sausage Maximization,3474,282,E,2200
Yet Another Number Game,1392,282,D,2100
XOR and OR,9176,282,C,1500
Painting Eggs,12672,282,B,1500
Bit++,243179,282,A,800
Nearest Fraction,2946,281,B,1700
Word Capitalization,200190,281,A,800
Sequence Transformation,200,280,E,3000
k-Maximum Subsequence Sum,1213,280,D,2800
Game on Tree,3608,280,C,2200
Maximum Xor Secondary,4444,280,B,1800
Rectangle Puzzle,1452,280,A,2000
Beautiful Decomposition,1418,279,E,1900
The Minimum Number of Variables,714,279,D,2200
Ladder,8115,279,C,1700
Books,49257,279,B,1400
Point on Spiral,5528,279,A,1400
New Problem,3424,278,B,1500
Circle Line,11507,278,A,800
Binary Tree on Plane,1248,277,E,2400
Google Code Jam,331,277,D,2800
Game,448,277,C,2400
Set of Points,786,277,B,2300
Learning Languages,18294,277,A,1400
Little Girl and Problem on Trees,1563,276,E,2100
Little Girl and Maximum XOR,13261,276,D,1700
Little Girl and Maximum Sum,24721,276,C,1500
Little Girl and Game,27636,276,B,1300
Lunch Rush,26966,276,A,900
Convex Shape,2793,275,B,1700
Lights Out,29042,275,A,900
Mirror Room,303,274,E,3000
Lovely Matrix,1014,274,D,2200
The Last Hole!,348,274,C,2600
Zero Tree,4924,274,B,1800
k-Multiple Free Set,9918,274,A,1500
Dima and Game,363,273,E,2600
Dima and Figure,386,273,D,2400
Dima and Horses,1178,272,E,2200
Dima and Two Sequences,2595,272,D,1600
Dima and Staircase,6705,272,C,1500
Dima and Sequence,3936,272,B,1400
Dima and Friends,23840,272,A,1000
Three Horses,480,271,E,2200
Good Substrings,10567,271,D,1800
Secret,2917,271,C,1500
Prime Matrix,12582,271,B,1300
Beautiful Year,130337,271,A,800
Multithreading,4092,270,B,1400
Fancy Fence,44021,270,A,1100
String Theory,108,269,E,3100
Maximum Waterfall,432,269,D,2600
Flawed Flow,1624,269,C,2100
Greenhouse Effect,6182,269,B,1700
Magical Boxes,3488,269,A,1600
Playlist,980,268,E,2100
Wall Bars,501,268,D,2300
Beautiful Sets of Points,13393,268,C,1500
Buttons,31365,268,B,1000
Games,82486,268,A,800
Berland Traffic,160,267,C,2700
Dominoes,616,267,B,2000
Subtractions,7255,267,A,900
More Queries to Array...,724,266,E,2500
BerDonalds,716,266,D,2400
Below the Diagonal,1338,266,C,2100
Queue at the School,129069,266,B,800
Stones on the Table,181327,266,A,800
Roadside Trees (Simplified Edition),16992,265,B,1000
Colorful Stones (Simplified Edition),34989,265,A,800
Roadside Trees,398,264,E,3000
Colorful Stones,408,264,D,2500
Choosing Balls,2793,264,C,2000
Good Sequences,9797,264,B,1500
Escape from Stones,10654,264,A,1200
Rhombus,396,263,E,2500
Cycle in Graph,3291,263,D,1800
Circle of Numbers,1057,263,C,2000
Squares,8773,263,B,900
Beautiful Matrix,230183,263,A,800
Roma and Changing Signs,11026,262,B,1200
Roma and Lucky Numbers,19366,262,A,800
Maxim and Calculator,406,261,E,2800
Maxim and Increasing Subsequence,554,261,D,2600
Maxim and Matrix,762,261,C,2000
Maxim and Restaurant,1373,261,B,1900
Maxim and Discounts,5115,261,A,1400
Dividing Kingdom,423,260,E,2500
Black and White Tree,1373,260,D,2100
Balls and Boxes,2937,260,C,1700
Ancient Prophesy,3758,260,B,1600
Adding Digits,14263,260,A,1400
Little Elephant and Magic Square,13765,259,B,1100
Little Elephant and Chess,8979,259,A,1000
Little Elephant and Tree,1041,258,E,2400
Little Elephant and Broken Sorting,1221,258,D,2600
Little Elephant and LCM,1766,258,C,2000
Little Elephant and Elections,1427,258,B,1900
Little Elephant and Bits,22302,258,A,1100
Greedy Elevator,277,257,E,2200
Sum,1559,257,D,1900
View Angle,4226,257,C,1800
Playing Cubes,6908,257,B,1300
Sockets,6410,257,A,1100
Lucky Arrays,656,256,E,2400
Liars and Serge,256,256,D,2700
Furlo and Rublo and Game,835,255,E,2200
Mr. Bender and Square,1934,255,D,1800
Almost Arithmetical Progression,4654,255,C,1500
Code Parsing,4893,255,B,1200
Greg's Workout,27908,255,A,800
Dormitory,536,254,E,2100
Rats,503,254,D,2300
Anagram,1476,254,C,1800
Jury Size,2135,254,B,1500
Cards with Numbers,6898,254,A,1200
Printer,523,253,E,2200
Table with Letters - 2,821,253,D,2000
Text Editor,2548,253,C,1600
Physics Practical,10402,253,B,1400
Boys and Girls,11017,253,A,1100
Unsorting Array,1698,252,B,1800
Little Xor,5192,252,A,1100
Tree and Table,169,251,E,3000
Two Sets,443,251,D,2700
Number Transformation,1013,251,C,2000
Playing with Permutations,1257,251,B,1800
Points on Line,16942,251,A,1300
Mad Joe,441,250,E,2000
Building Bridge,882,250,D,1900
Movie Critics,1893,250,C,1600
Restoring IPv6,1955,250,B,1500
Paper Work,4017,250,A,1000
Endless Matrix,290,249,E,2600
Donkey and Stars,399,249,D,2700
Piglet's Birthday,570,248,E,2600
Sweets for Everyone!,487,248,D,2300
Robo-Footballer,802,248,C,2000
Chilly Willy,5223,248,B,1400
Cupboards,21647,248,A,800
Blood Cousins Return,3024,246,E,2400
Colorful Graph,9260,246,D,1600
Beauty Pageant,2612,246,C,1600
Increase and Decrease,11059,246,B,1300
Buggy Sorting,9111,246,A,900
Queries for Number of Palindromes,6135,245,H,1800
Suggested Friends,425,245,G,2200
Log Stream Analysis,863,245,F,2000
Mishap in Club,3246,245,E,1400
Restoring Table,2248,245,D,1500
Game with Coins,1524,245,C,1700
Internet Address,5146,245,B,1100
System Administrator,8313,245,A,800
Undoubtedly Lucky Numbers,4410,244,B,1600
Dividing Orange,7783,244,A,900
Matrix,172,243,E,3000
Cubes,211,243,D,2700
Colorado Potato Beetle,523,243,C,2200
Hydra,1187,243,B,2000
The Brand New Function,3839,243,A,1600
XOR on Segment,8616,242,E,2000
Dispute,1849,242,D,2100
King's Path,8200,242,C,1800
Big Segment,15334,242,B,1100
Heads or Tails,6258,242,A,1100
Challenging Balloons,541,241,G,1900
Race,261,241,F,2300
Flights,1004,241,E,2600
Numbers,348,241,D,2900
Mirror Box,509,241,C,2000
Friends,758,241,B,2700
Old Peykan,2205,241,A,1300
TorCoder,1813,240,F,2600
Road Repairs,354,240,E,2800
Easy Tape Programming,1364,239,B,1500
Two Bags of Potatoes,18337,239,A,1200
Meeting Her,348,238,E,2600
Tape Programming,246,238,D,2900
World Eater Brothers,1090,238,C,2100
Boring Partition,1275,238,B,1800
Not Wool Sequences,2017,238,A,1300
Build String,1609,237,E,2000
T-decomposition,549,237,D,2000
